scores,avg_score,types,date,room,useful,comments
"位置:5.0,设施:5.0,服务:4.0,卫生:5.0",4.8,其它,2019年05月入住,标准大床间,0,来跑马拉松，可以延迟退房到两点，有电话自动唤醒服务。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,朋友出游,2019年06月入住,标准双床间,0,酒店位置较好，离地铁站很近，房间也挺干净，舒服！
"位置:3.0,设施:3.0,服务:3.0,卫生:3.0",3,商务出差,2018年11月入住,豪华间,0,没早餐，但是周边吃早餐方便，装修估计也久了，设施陈旧，大冬天的暖气也不热乎，换了房间还是挺冷的。就是为了办事方便凑合住。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年10月入住,豪华间,0,非常成功的出游。2大1小定的双床房。酒店位置非常好，有自己的停车场。在港湾桥，四通八达，到哪里都方便。房间很宽敞，很干净，前台服务，房扫，停车场小哥服务态度都跟很好。下次来大连还会住。良心价位。酒店楼下有亚惠快餐。
"位置:4.0,设施:1.0,服务:1.0,卫生:5.0",2.8,情侣出游,2018年10月入住,标准大床间,0,酒店设施太老了，定的大床房实际是两个床拼的，中间一条缝很难受，卫生间浴缸很脏，没有吹风机，床头没有电源，各种不方便！标注四星，感觉跟三星都没法比
"位置:5.0,设施:4.0,服务:5.0,卫生:4.0",4.5,其它,2018年09月入住,标准大床间,0,宾馆位于市中心，交通发达，去购物或者去海边都比较近，宾馆服务很好，是家老宾馆了，住着放心，就是设施有点旧，厕所有异味，不过我一直开着换气来着，也还行，基本过段时间就没味了，这个价格在市中心住宾馆算是很合算了。
"位置:4.0,设施:3.0,服务:3.0,卫生:4.0",3.5,商务出差,2018年12月入住,标准大床间,0,前台服务很到位，房间干净，就是家具设备比较陈旧。洗浴设备亦是如此，毛巾也该更换了。总体来说比较满意。
"位置:5.0,设施:3.0,服务:5.0,卫生:5.0",4.5,家庭亲子,2018年06月入住,标准双床间,0,房间卫生间淋浴器不太好用，其他都挺好的，酒店位置好，离东港音乐喷泉广场很近，坐30路公交车直达火车站。
"位置:3.0,设施:5.0,服务:5.0,卫生:5.0",4.5,独自旅行,2018年09月入住,标准双床间,0,感觉还是不错的，服务员服务热情，解答耐心同时还给介绍来大连该去的景点，哪些景点好哪些景点一般，非常的好！九点里面的旅游也不错性价比高，比自己去景点购票还便宜，服务也是很热情！宾馆不是大连最中心地带但距离中心也很近，去哪都很方便，特别是东港值得一看！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,独自旅行,2019年06月入住,标准双床间,0,先住了一晚，感觉很安静，一点都不吵，房间打扫也很干净，再加上周边公交发达，吃饭的地方也多，于是果断再续一晚。
"位置:5.0,设施:5.0,服务:5.0,卫生:4.0",4.8,家庭亲子,2018年08月入住,标准双床间,0,位置绝对一流，地铁2号线港湾广场D出口几百中人，30路到老虎滩海洋公园、滨海路徒步、棒棰岛，火车站、中山广场、东港（有猫空）、大连港等步行十几分钟，五五路上的胡同里餐饮是老店，味美价平。。。\n宾馆是老饭店，性价比高，装修不陈旧，服务到位，房间里设施齐全好用，热水24小时好用。lF早歺可以单独点，公道有味。\n缺点是房间wifi时断时续，地毯要换了（如果是木地板更干净），床太小，至少1.4米，也完全够空间放置。祝友谊宾馆更上一层楼！！
"位置:5.0,设施:3.0,服务:4.0,卫生:4.0",4,情侣出游,2018年05月入住,标准大床间,0,一家开业比较长的宾馆。设施都比较老旧了，浴缸都破碎了，应该换了。只是位置比较好离码头比较近。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年09月入住,豪华间,0,宾馆房间不错，非常干净，前台服务人员也非常热情，关键是出行也很方便，来到宾馆还给我升级到行政房 ，感谢携程让我们住上如意的宾馆。
"位置:5.0,设施:4.0,服务:5.0,卫生:4.0",4.5,家庭亲子,2018年08月入住,标准双床间,0,交通便利，美食众多，大堂就是神州租车。东港音乐喷泉值得推荐，走去1000多米，经常锻炼身体的应该不嫌远，喷泉那儿堵车很厉害，适合徒步过去。房间装修略微陈旧，但还算干净，性价比高。退房后有点小插曲，我是免查房的，结果半路收到信息扣了杂费35元，说是有个计生用品找不到了，钱不多但人心情很不好，经电话协调，前台美女很通情达理，表示愿意个人承担，谢谢了！希望酒店今后管理更上台阶，避免此类误会
"位置:4.0,设施:4.0,服务:5.0,卫生:4.0",4.3,家庭亲子,2018年08月入住,家庭亲子房,0,宾馆位置很好、距离港口和音乐喷泉广场很近！家庭亲子房还有个长沙发，住四大一小无压力。酒店有个小型停车场可以免费停车。服务人员态度非常好、虽然设施旧了些但是很干净，值得入住！
"位置:5.0,设施:4.0,服务:5.0,卫生:5.0",4.8,其它,2018年10月入住,标准大床间,0,免费给升级了房间，非常棒，体验很好，就是没有大灯  晚上有点难受 位置也很好去哪都挺方便的 总之很满意了
"位置:5.0,设施:3.0,服务:4.0,卫生:4.0",4,独自旅行,2018年08月入住,标准大床间,0,酒店位置较好，从机场乘地铁2号线到港湾广场站出来很近就到酒店。房间比较大，但设施比较老。旁边的职工街走到三八广场就是很大一家家乐福。
"位置:5.0,设施:4.0,服务:4.0,卫生:4.0",4.3,商务出差,2018年07月入住,标准大床间,0,是大连老字号的酒店了，当年还是很有档次的，随着周边新酒店的出现，再加上没有及时更新设施，有些没落了。酒店位置不错，就在中山路上，离海港很近，周边有不少星级酒店，吃饭购物也很方便。酒店虽老，但设施不错，服务也很热情，最关键的是价位适中，性价比非常高。出差、旅游都是很好的选择，赞一个！
"位置:5.0,设施:4.0,服务:5.0,卫生:5.0",4.8,朋友出游,2018年07月入住,家庭亲子房,0,毕竟是老酒店了，设备有点陈旧，肯定不如新开的酒店，但是好在交通非常方便，出了地铁走几分钟就到宾馆，周边也很繁华，工作人员服务态度也不错，离老虎滩，星海广场，海之韵都不远，总体不错。
"位置:5.0,设施:4.0,服务:5.0,卫生:5.0",4.8,独自旅行,2018年08月入住,标准大床间,0,卫生间淋浴排水不畅，洗澡水漫到差不多整个卫生间地面，不爽，希望能改造提高。其他方面都挺好，位置好，出行很方便；周边吃饭问题很好解决。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年08月入住,标准双床间,0,是个老酒店了！但宽敞大气的大堂就能给你不凡感受，也一定有官方开办的酒店的感觉。至少四星级酒店的标准。但性价比极高。推荐入住。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年08月入住,标准大床间,0,酒店位置好，干净卫生，前台态度很好。离店时匆忙之间忘了拿押金，已离开大连，前台吴女士得知很快通过微信退款，真是赞一个!
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,朋友出游,2018年04月入住,标准大床间,0,不错不错，五一三天去大连玩，酒店价格还不贵，地理位置还好，房间里有吹风机，前台还给我们升级成了行政房，简直棒棒哒。
"位置:5.0,设施:2.0,服务:3.0,卫生:4.0",3.5,家庭亲子,2018年09月入住,标准大床间,0,携程定的特价没早餐，服务还可以。就是个看酒店，设施比较成陈旧，但都可以用。好的是交通方便，环境比较安静。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,独自旅行,2019年06月入住,标准双床间,0,地铁2号线港湾桥d出口出来很好找，很方便，房间很大，闹钟取静，虽然处于人民路的闹市，但非常安静，隔音也很好。
"位置:4.0,设施:3.0,服务:4.0,卫生:5.0",4,家庭亲子,2018年07月入住,标准大床间,0,酒店房间不小，设施装修有些旧。不过非常干净，一看就是经过精心的打扫收拾过。周边便利商店多，这里入住了神州租车，常住酒店出行也方便了！最重要的是离港口近，步行十多分钟。
"位置:4.0,设施:4.0,服务:4.0,卫生:4.0",4,家庭亲子,2018年07月入住,家庭亲子房,0,优点：位置不错，出行方便。房间宽敞，舒适度较高。床头边有配接线板，插头足够用。有电脑，有需求的可以使用。设施不算新，但是比较齐备。\n不足：地毯边缘头发多。
"位置:4.0,设施:3.0,服务:5.0,卫生:4.0",4,家庭亲子,2018年08月入住,标准大床间,0,友谊宾馆低调典雅，环境整洁，秩序良好。但房间设施有些老旧，浴缸下水道还漏水。所幸服务员服务热情，有求必应，让人安心。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,情侣出游,2018年10月入住,标准大床间,0,环境很好！就是卫生间有时候有点下水道的味，估计是太老了。另外，房间都是没有顶灯的，只有三个台灯，有点昏暗。
"位置:3.0,设施:3.0,服务:3.0,卫生:3.0",3,商务出差,2018年08月入住,标准双床间,0,房间很老了，夏天会有霉味，房间里灯光也是比较暗的，感觉不值这个价吧，反正下次是不会再住了，个人意见仅供参考
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年08月入住,标准双床间,0,距离港湾广场很近的，有的玩，房间很大，设施有点老旧了，服务人员很热情哦！门口车位紧张，还好来的时候就剩一个车位了
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年09月入住,标准双床间,0,房间设施完好，打扫及时，价格实惠。遗憾的是，提前一月预订的房间，竟然比当天预订的还要贵，同样的房型，有点郁闷！
"位置:5.0,设施:5.0,服务:4.0,卫生:4.0",4.5,商务出差,2019年06月入住,标准大床间,0,没有早餐，但是隔壁就有，还算方便
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年07月入住,标准大床间,0,良心价格，良心服务。最初是看中了sz租车在这里有服务点，入住体验很好，服务人员坚守他们的规范，要借个什么的，一律送到房间！
"位置:5.0,设施:4.0,服务:4.0,卫生:5.0",4.5,家庭亲子,2018年08月入住,标准双床间,0,酒店位于大连最繁华的人民路，距东港很近，晚上可步行去看东港音乐喷泉；是个有历史的酒店，酒店设施略显陈旧
"位置:5.0,设施:4.0,服务:5.0,卫生:5.0",4.8,朋友出游,2018年08月入住,标准双床间,0,房间布置的不错很合理   地理位置也很好 周围吃喝玩乐都有  就是停车场偏小有时候有些紧张回来太晚就没位置了
"位置:5.0,设施:3.0,服务:5.0,卫生:4.0",4.3,朋友出游,2018年06月入住,标准大床间,0,地理位置不错 价位也很便宜 ，可能是很久的酒店 虽然装修没几年 但是房间墙上明星有壁纸裂痕 房间网络根本上不去 经常掉线 浴室淋浴四处喷水 浴盆简直就是一个字 脏
"位置:1.0,设施:1.0,服务:4.0,卫生:4.0",2.5,朋友出游,2018年06月入住,标准双床间,,现在是半夜3点半，被隔壁空调吵醒的我愤怒的写这篇评论。这个空调风扇实在太响了！隔壁的风扇一开，我们的天花板都在震！严重影响睡眠！请宾馆把你们的空调风扇都修一下，好吗？
"位置:5.0,设施:4.0,服务:5.0,卫生:5.0",4.8,家庭亲子,2018年06月入住,标准双床间,0,酒店位置很好，交通方便，就餐方便，就是硬件条件一般，5层楼房时间长了，想改也不行。早餐30一位，还可以单点，算是凑合，周边饭店不少，选择外面的也行。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,其它,2018年05月入住,标准双床间,0,房间够大，进门有换衣服鞋的空间，独立卫生间 浴缸
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,朋友出游,2018年06月入住,标准双床间,0,感觉特别像去参加某种会议，很正式的酒店，虽然有点老，但是挺安静的，不吵，标间有浴缸，外边有小店也有吃早餐的地方，可以说很满意了～
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,其它,2018年06月入住,标准大床间,0,大连的棒棰岛风景优美环境美，绿化很好。
"位置:5.0,设施:3.0,服务:5.0,卫生:3.0",4,家庭亲子,2018年08月入住,标准双床间,0,离四星级的标准还很远，环境卫生，设施都很一般，服务还不错，交通也算便利，周边环境还好，晚上比较安静点
"位置:5.0,设施:3.0,服务:3.0,卫生:4.0",3.8,独自旅行,2019年06月入住,标准大床间,0,偶尔有噪音，注意房间朝向
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年06月入住,豪华间,0,来大连一直住友谊，服务态度好，房间也干净舒适，商务休闲的不二之选，晚上非常安静，利于睡眠，下次过来还住友谊宾馆，给一个大大的赞！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年07月入住,标准双床间,0,酒店前台接待很热情，停车方便，离大连港很近。东西丢在房间，服务员给我收好，快递寄过来，非常感谢?
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2019年03月入住,标准大床间,0,酒店地理位置还可以，就是有点老旧了
"位置:5.0,设施:4.0,服务:5.0,卫生:5.0",4.8,商务出差,2019年06月入住,标准大床间,0,地点不错，设施不新，性价比高
"位置:5.0,设施:4.0,服务:5.0,卫生:5.0",4.8,家庭亲子,2018年08月入住,家庭亲子房,0,老牌酒店了，地理位置好，交通方便。总台客服热情，房间干净，就是房间的灯不亮，只有一盏台灯可以亮。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,代人预订,2018年07月入住,标准双床间,0,不错，老人们挺喜欢的，帮忙调整了安静的双床房，位置便利，安静无烟，下次来还会入住…………还不错，早饭丰盛
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,情侣出游,2018年06月入住,标准大床间,0,老牌四星酒店，设施有些陈旧可以理解，但是服务很好。周边环境很好，公共交通出行很方便，大连三日游玩得很开心。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,独自旅行,2018年06月入住,标准大床间,0,酒店所处大连市繁华区域，房间内设施齐全、卫生干净。距离大海边也不远，我喜欢到海边去跑步?，适合休闲的好地方。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年04月入住,标准大床间,0,挨着港湾广场离东港喷泉广场也很近是一个好地方，周围很干净，宾馆里卫生条件也很好，美丽的前台妹妹还帮升级了豪华间，屋里很宽敞住着很舒适，总体感觉都很好下次再去还会住着家
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,独自旅行,2018年04月入住,标准大床间,0,地点很好，离地铁站很近。房间里很卫生，没有烟味。总台的两位小姐也很热心，能满足我的需要，这是一家物廉价美的饭店，下次到大连还住这里。
"位置:5.0,设施:4.0,服务:5.0,卫生:5.0",4.8,商务出差,2019年02月入住,标准大床间,0,目前因为餐厅装修没有早餐。服务真不错！
"位置:5.0,设施:3.0,服务:5.0,卫生:4.0",4.3,家庭亲子,2018年08月入住,标准大床间,0,"位置不错，就是太老,太老，太老了，还太潮，被褥枕头都能挤出水了。太简陋，不像四星酒店，就三星的标准吧。"
"位置:4.0,设施:4.0,服务:5.0,卫生:5.0",4.5,商务出差,2019年06月入住,标准大床间,0,这家酒店没有早餐服务。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2019年06月入住,标准双床间,0,环境一流！房间也很舒适。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2019年06月入住,标准双床间,0,酒店很好，出港湾广场地铁站200多米就到了，吃早餐方便。特别一提前台服务特别好，给人宾至如归的感觉。
"位置:5.0,设施:3.0,服务:4.0,卫生:4.0",4,家庭亲子,2018年08月入住,标准双床间,0,交通便利，服务好
"位置:4.0,设施:4.0,服务:5.0,卫生:4.0",4.3,商务出差,2018年03月入住,标准大床间,0,预订时特意强调了不要临马路的房间，入住时给我了靠里面的，晚上非常安静，睡的很好，床略微硬了一些。此次入住是不含早餐的，早上赶飞机，也没时间吃。价格很给力，地段也不错
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,朋友出游,2019年06月入住,标准大床间,0,环境不错，床也挺大的
"位置:4.0,设施:3.0,服务:3.0,卫生:3.0",3.3,朋友出游,2018年10月入住,标准双床间,0,没有吹风机  插头少 有地毯 交通还不错 便宜 普通出游的话推荐
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年07月入住,标准双床间,0,宾馆老了点，房间小，服务态度好，地理位置靠近地铁站，离几个广场都很近，附近就餐方便
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,独自旅行,2018年05月入住,豪华间,0,为跑大连马拉松订的宾馆，离领物地点，起点和终点都很近，非常方便！距2线地铁站也很近！明年大马一定还住这里！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年08月入住,标准双床间,0,友谊宾馆一流的服务值得信任，前台工作人员非常的热情，员工素质超高！！！
"位置:5.0,设施:3.0,服务:1.0,卫生:3.0",3,家庭亲子,2018年02月入住,标准双床间,,前台服务很不专业，遇到空调不热时候，前台员工不会处理，值班经理很随意，连衣服扣子都不扣就出来处理事情。前台员工思路很不清晰，来回换了两个房间，房卡就倒弄不清楚了，12个小时后才告知找不到其中的一张根本没有入住的房卡且要求扣钱。打工都不容易，但是安排这样的不专业的员工上岗就是管理人员的责任了。建议赶紧下岗培训，否则引起德投诉不止这一个了。没有经过培训德员工上岗只能给酒店带来更大的损失。酒店硬件设施差不是关键，关键问题在于如何处理，如果为了酒店好，建议酒店认真学习青岛的海景花园大酒店的服务。
"位置:5.0,设施:4.0,服务:3.0,卫生:5.0",4.3,商务出差,2019年04月入住,标准双床间,0,位置特别好，性价比超高。
"位置:5.0,设施:4.0,服务:5.0,卫生:5.0",4.8,家庭亲子,2018年10月入住,标准双床间,0,位置非常好，服务很贴心，升级了家庭房。设施有点旧了。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年04月入住,标准双床间,0,交通非常便利。虽然是老宾馆，但是感觉到干净卫生。到火车站。老虎滩都有公交车。非常方便。附近小吃店很多。吃饭也很方便。
"位置:4.0,设施:3.0,服务:4.0,卫生:4.0",3.8,家庭亲子,2018年06月入住,标准双床间,0,对得起这个价了
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年02月入住,标准大床间,,交通方便，房间干净，楼下的早餐也不错。价格也算是比较公道的，虽然看起来外观有点旧，而且还要交押金，不过总体住的很舒服，而且比较安静，不嘈杂。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,朋友出游,2018年02月入住,豪华间,0,周边热闹，吃饭不愁。酒店环境好，卫生干净，服务态度好。交通便利，一，二号地铁站就在附近，去机场，火车站，各大公园无障碍喜欢。
"位置:5.0,设施:3.0,服务:5.0,卫生:4.0",4.3,家庭亲子,2018年04月入住,标准大床间,0,酒店位于市中心位置，离东港步行有段距离，打车几分钟，，酒店比较大，设施有点老，但是还可以，价位合适。
"位置:4.0,设施:4.0,服务:4.0,卫生:4.0",4,朋友出游,2018年07月入住,标准双床间,0,很一般般 停车场也不够大到是地理位置还不错 周边设施比较器齐全
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年04月入住,标准大床间,0,升级了豪华房，地理位置好，港湾广场地铁站步行几分钟，去十五库，海之韵都很方便。
"位置:4.0,设施:5.0,服务:5.0,卫生:5.0",4.8,独自旅行,2019年05月入住,标准双床间,0,房间非常宽敞干净
"位置:5.0,设施:3.0,服务:4.0,卫生:5.0",4.3,家庭亲子,2018年08月入住,标准大床间,0,赶火车，没吃早餐。有车场，自己带孩子，没加床。周边吃饭很方便
"位置:4.0,设施:1.0,服务:1.0,卫生:2.0",2,商务出差,2018年01月入住,豪华间,,经常出差住酒店，很少给差评，这个酒店实在太差了。携程说是四星，还不如快捷连锁，房间很冷不能洗澡。卫生间很脏，早餐种类太少不好吃。而且这家不开发票，要问携程要。在携程预订259的房间，但是如果不通过携程是220，酒店说了多出来的是给携程的佣金。总之这次入住最不满意。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2019年05月入住,标准大床间,0,环境不错，价格实惠。
"位置:4.0,设施:4.0,服务:4.0,卫生:4.0",4,商务出差,2018年05月入住,标准大床间,0,还不错的宾馆，周围挺热闹的，房间晚上也比较安静，网速也不错，中规中矩的，我还是比较喜欢的，是个不错的选择
"位置:4.0,设施:3.0,服务:4.0,卫生:4.0",3.8,商务出差,2018年07月入住,标准大床间,0,设施老了些 老牌子酒店 床的枕头一个太低两个太高 这个很痛苦
"位置:4.0,设施:4.0,服务:5.0,卫生:5.0",4.5,情侣出游,2017年10月入住,标准大床间,,酒店前台服务很周到，周边交通也很便利，而且还免费升级了房间，房间卫生也很好，有的设施不是免费的所以要注意到
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2019年05月入住,标准大床间,0,不错 很好 还可以
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年07月入住,标准大床间,0,非常不错的酒店 还有停车位 非工作时间去性价比很高
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年02月入住,标准大床间,0,属于城里的商务区内，交通便利，购物，餐饮都比较方便。房间的设施也还行，安静。但春节期间，没有早餐供应。
"位置:5.0,设施:4.0,服务:5.0,卫生:5.0",4.8,商务出差,2019年03月入住,标准大床间,0,经常过来住，服务很好。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,情侣出游,2017年08月入住,标准大床间,0,因为飞机晚点，来大连已经凌晨12点多了，前台工作人员都已休息，叫醒工作人员后，办理了入住，没想飞机晚点，但是房间升级成套间，耶！环境很赞，卫生也很好。来晚麻烦服务员，也很快就解决问题了，推荐入住！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,朋友出游,2017年10月入住,标准双床间,0,周边交通很方便，距离公交车站100米，去老虎滩海洋公园，星海广场，威尼斯水城都有直达车，周边饭店也很多。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年06月入住,标准大床间,0,很不错，地理位置很优越，离地铁和公交站都很近，房间很大，床也很舒服
"位置:5.0,设施:4.0,服务:5.0,卫生:5.0",4.8,朋友出游,2018年07月入住,标准大床间,0,听说还不错，老酒店质量还行，没早餐但周边吃饭方便
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2019年05月入住,标准大床间,0,人民路上很便捷
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,独自旅行,2018年05月入住,豪华间,0,前台很友好，没有点评说的情况。房间也不错，交通方便，周围吃饭的地方很多
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年07月入住,豪华间,0,前台免费给升级了家庭房，很好的体验，下次还会入住
"位置:5.0,设施:4.0,服务:5.0,卫生:5.0",4.8,家庭亲子,2017年08月入住,标准大床间,0,位置非常的棒，就在港湾广场的边上，交通便利，有好几趟公交，离地铁也很近。宾馆边上就有一个吃饭的地方，叫亚惠，很干净，也不贵，一天三顿都能在这里解决。宾馆内部设施也还算可以，基本上够的上四星标准，几个前台的态度都不错。
