scores,avg_score,types,date,room,useful,comments
"位置:3.0,设施:5.0,服务:5.0,卫生:5.0",4.5,家庭亲子,2018年08月入住,双床房,,酒店是老酒店，设施还是不错滴，尤其是电动智能马桶。早餐是自助餐，很丰富，鸡米花和蛋挞很好吃。酒店位置好，但周边卫生环境真太差了。前台服务不错，客房服务不太通人情，滴了一丁点桔子水就收30元。总之整体不错！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2019年05月入住,大床房,0,感觉位置出行很方便，早餐很丰富，房间卫生不错，服务员很礼貌。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,朋友出游,2019年01月入住,大床房,0,酒店位置优越，离火车站和商圈都很近，适合带孩子旅游。酒店的早餐很好，中餐西餐齐全，性价比很高。酒店的卫生也很好。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年07月入住,商务双床房,0,还不错 服务挺好 房间挺大 有窗啊价格合适距离海滨不太远走着半小时天气也不热还挺好吃的不错哦房里有热水空调大落地窗前台很好
"位置:2.0,设施:1.0,服务:1.0,卫生:1.0",1.3,家庭亲子,2018年10月入住,商务双床房,0,这次酒店真的是很糟糕。首先，酒店环境很一般，房间灯光灰暗，特别老旧。其次，早餐特别特别差，全靠抢，最后果断放弃了。再说服务员，我们连住了两晚，再要一双拖鞋不给了。真是最差的一次住宿。
"位置:1.0,设施:2.0,服务:3.0,卫生:1.0",1.8,家庭亲子,2018年10月入住,家庭房,0,早餐太一般，环境太差，跟图片一点也不一样，还不如一个公寓，不隔音而且有噪音，楼下夜总会KTV半夜还在唱，听的清清楚楚很打扰休息，屋里还有别的屋飘来的烟味儿，床很不舒服，没住过这么差的酒店了，一晚上还要九百多，位置一般周围没有什么，停车也费劲，这次选择的酒店相当的不舒服
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年11月入住,大床房,0,一如既往滴选择这个老牌酒店，一切都和原来一样。位置好，服务好，卫生好，总之，质量稳定性一贯如一，下次还回去住的
"位置:4.0,设施:3.0,服务:4.0,卫生:4.0",3.8,独自旅行,2018年11月入住,大床房,0,服务人员态度都不错效率也挺高的。 房间算是干净，有点老旧，隔音不太理想。我中午十一点多到的酒店也给办了入住。
"位置:5.0,设施:4.0,服务:5.0,卫生:4.0",4.5,家庭亲子,2018年09月入住,双床房,0,位置：位于大连市内民主广场，四周交通便利，离地铁站有些距离，不过可以接受。\n设施：酒店设施有些旧了，可以考虑重新装修一下。\n服务：这个还是很好的！入住时，房间内的廊灯坏了，洗浴间的下水道也堵了。向前台反映问题后，都非常积极协调解决了，这点给酒店点赞！\n卫生：还算可以，仍有提高空间。\n综合评分：满分五分，可给4.6分！
"位置:5.0,设施:4.0,服务:5.0,卫生:4.0",4.5,情侣出游,2018年09月入住,大床房,,优点：房间物品配置达到四星标准，前台微笑服务很好，早餐挺棒，周边吃饭和交通都便利；不足之处：酒店设施偏老了，房间卫生不够细致。总体不错！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年07月入住,大床房,0,多次入住，位置方便，距离大连站很近，可以步行，大约15分钟，酒店四星，房间新装，设施还可以，大堂很大，房间不大，电动马桶
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年09月入住,商务双床房,0,感觉很好，带着孩子，环境设施还是不错的，地理位置也不错在市中心，吃饭逛街都很方便，孩子比较小，住的两床房，1.2的单人床和孩子一起睡真是有点尴尬，好在有一个小沙发，给力很多啊！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年10月入住,双床房,0,不错的酒店，入住过很多次了，酒店周边餐饮娱乐场所很多，交通也很便利，适合商务、旅游出行选择。酒店的早餐比较丰富，用餐环境也不错。
"位置:5.0,设施:3.0,服务:5.0,卫生:5.0",4.5,独自旅行,2018年09月入住,大床房,0,整体感觉不错，宾馆虽然有些老旧，但服务各方面还是很到位的。房间很舒服，有空气净化器；早餐种类很多，只是面条和馄饨还需要改进，馄饨不是水饺！\n#客房服务#\n#早餐#
"位置:3.0,设施:3.0,服务:3.0,卫生:4.0",3.3,情侣出游,2018年09月入住,大床房,,到达的较晚，升级到精致大床房。房间较小、卫浴也挺简单；早餐餐厅服务员服务意识差，咨询时（其他旅客）态度不好，我们早餐自助取餐时，其中一服务员直接让我们走开，她要拍照，真是无语；要个方便的袋子也没有；不够四星，果断另换酒店。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年08月入住,大床房,0,早餐不错，种类很多；停车场比较小，但可以停在路边，有专人看守；重点是位置非常好，周边很热闹，饭店、酒吧很多，还有类似深夜食堂的小店，半夜人也很多，味道也很好。
"位置:5.0,设施:3.0,服务:5.0,卫生:5.0",4.5,朋友出游,2018年06月入住,商务双床房,,智能马桶坏，淋浴水阀坏，晚上一直听到空调水稀里哗啦。楼层位置不错17楼。房间也算安静。
"位置:5.0,设施:4.0,服务:5.0,卫生:5.0",4.8,商务出差,2018年05月入住,双床房,0,酒店能看到海金，距离东港不远。设施感觉有点老，还算干净。去了次星海广场，确实挺大，沙滩很一般，有点失望
"位置:2.0,设施:2.0,服务:3.0,卫生:3.0",2.5,家庭亲子,2018年08月入住,双床房,,周边都是娱乐场所人员嘈杂，停车场很小到的晚了还是自己找的地方停的车。早餐九点结束，我订的双床房价格快赶上青岛五星级酒店的价格，房间很小跟个快捷酒店差不多二星标准都排不到，设施设施陈旧。
"位置:3.0,设施:1.0,服务:1.0,卫生:3.0",2,商务出差,2018年08月入住,家庭房,,本不想给差评，可酒店服务态度实在蛮横，房间偏小，不值这个价，最烦的是按了拒绝打扰，每天早上还是有人叫门，下次不会再住，酒店装修也老旧，早餐9点就收了，电梯显示3层吃早餐，实际在2楼，还能说什么呢，个人不建议
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年08月入住,家庭房,0,酒店偏商务型，套房改造成家庭房，适合家庭居住，服务人员态度很好。晚上11：00多回酒店，碰见保安正在每个楼层巡逻，安全性肯定好。酒店在民主广场，离火车站不远。在房间里能看见海，但是港口，景色不是沙滩那种。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2019年03月入住,大床房,0,好 逗好 位置好 停车场车太多不好停车 早餐没吃过 加床好像不行 不敢确定
"位置:4.0,设施:2.0,服务:3.0,卫生:1.0",2.5,其它,2018年07月入住,大床房,0,打扫房间连地面都不清洁，我住了五晚，只好像清理了一次。卫生间马桶一次没有刷过，尿垢还在上面，且散发尿骚味。冲洗的功能根本不能用。电视网络每天都出毛病，总有几个台收不到。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年07月入住,精品大床房,0,有点国营招待所的感觉，但是服务装修都不错，拖鞋是真的好，😀😀😀比五星酒店的都好。房价也不高，位置很好，市中心区，旁边吃饭购物方便。
"位置:4.0,设施:3.0,服务:4.0,卫生:4.0",3.8,商务出差,2019年02月入住,双床房,0,设施有点老，可能是因为我的房型也选得很一般吧
"位置:4.0,设施:4.0,服务:4.0,卫生:4.0",4,商务出差,2018年08月入住,商务双床房,0,装修之后非常好，比东港和人民路上那边的酒店方便多了。附近酒吧，饭店很多。但很可惜，旁边最有名的时间煮雨烤吧停业了。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年03月入住,大床房,0,干净卫生，地理位置宾临东港，周围生活小区及各种所需应有俱全，酒店服务非常到位，晚上12点多冷增床被子，落电话马上被子就送到了。其中窗户需要煮点服务员才能关上打开有点不周全，希望改善
"位置:4.0,设施:4.0,服务:5.0,卫生:4.0",4.3,家庭亲子,2018年08月入住,双床房,0,老牌四星级酒店。服务很好，本来定了标间，前台主管主动和我们说明情况调整了房间。周边吃饭很方便，步行能到中山广场。
"位置:5.0,设施:4.0,服务:5.0,卫生:5.0",4.8,情侣出游,2018年09月入住,双床房,0,四星级酒店，安全安静，干净卫生，早餐丰富，周边公交很多，方便出行。就是房间有点小，可能是大床房改的双床房。
"位置:4.0,设施:4.0,服务:4.0,卫生:4.0",4,家庭亲子,2018年07月入住,双床房,0,酒店有些年头了，住的19楼双床房，房间偏小，床也小，想一家三口住的话，可以把两张床拼拢，床架是带轮子的。服务员有点冷漠，饭菜还行。周边出行较方便。
"位置:2.0,设施:3.0,服务:3.0,卫生:2.0",2.5,商务出差,2018年07月入住,大床房,0,很差的入住体验，不会在选择入住了。可能是旅游旺季，价格偏高、仍然房源紧张。因为距离办事地方近，不得不住这里。对不起四星。
"位置:5.0,设施:4.0,服务:4.0,卫生:3.0",4,其它,2018年06月入住,商务双床房,0,希望满满千挑万选订的酒店，到了发现地理位置还不错，前台办理入住也很快。入住当天晚上发现房间只有一顶浴帽，接着第二天晚上回来发现收拾房间没有再次放一次性拖鞋，而且纸抽也没有重新放，因为出门时我把纸巾盒内剩余的纸全部拿出来放在小桌上了！第三天晚上回来发现卷纸、抽纸的、拖鞋都没有，连地巾和毛巾都没有！我一次次打电话要这要那，我自己都不好意思了！！今天早饭后回到房间我看到的是地巾和毛巾都叠放在一起放在洗手池房间的台子上！作为一家四星级并且是涉外酒店，我还是头一次遇到这样的！真真的无语！！细节决定成败，我只想把这句话送给酒店领导！
"位置:5.0,设施:4.0,服务:4.0,卫生:5.0",4.5,其它,2018年06月入住,双床房,,出行非常方便，楼下有很多路公交车，离中山路地铁站也不远，走路13分钟。吃东西也很方便中歺西歺样样都有。酒店用品卫生干净，热水大充足，网速快。早餐品种较多，总之下次来济南还选它。建议早餐炒的青菜多炒一会儿，老年人吃不动。
"位置:4.0,设施:4.0,服务:4.0,卫生:4.0",4,商务出差,2018年09月入住,大床房,0,第二次入住了，还是一如既往好，下次再到大连开会还会入住到这里的，希望继续努力继续发扬良好的服务跟热情。
"位置:5.0,设施:5.0,服务:3.0,卫生:5.0",4.5,其它,2018年07月入住,精品大床房,0,环境住的都挺好。唯一不好就是上午睡觉阿姨敲一下门我问谁。他还把门打开以为我这个房退房。很尴尬。你们管理就这样吗搞笑呢
"位置:4.0,设施:4.0,服务:4.0,卫生:4.0",4,商务出差,2019年04月入住,精品大床房,0,早餐不错，服务也可以，这个家格很合适。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2019年03月入住,大床房,0,房间挺好，位置也很中心，就是早餐单点有点贵！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,独自旅行,2018年06月入住,商务大床房,,前台给免费升级成套房了，太开心了。房间很宽敞，布置很温馨，特别喜欢那个牙刷，很萌。位置很方便，楼下就是各种吃海鲜的地方，总之很好
"位置:4.0,设施:4.0,服务:2.0,卫生:4.0",3.5,情侣出游,2018年07月入住,大床房,0,酒店年头有些长了一些设施可能陈旧了一些，不过还可以，前台服务非常一般，有点不耐烦，问句话半天也不吱声，影响入住心情！
"位置:3.0,设施:4.0,服务:5.0,卫生:5.0",4.3,家庭亲子,2018年06月入住,商务双床房,0,定了两间商务标间，因为可以加床给孩子睡，结果加的床就是折叠弹簧床质量不好又退了，服务员态度还是挺好的，但是挤着睡没睡好，楼下世界杯看球的人欢呼声，车声，远处造船厂不知道什么声还有飞机飞过的声音，屋子里冰箱的声音，反正是一夜没睡着，原计划住四天的就匆忙换地方了。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,朋友出游,2018年10月入住,大床房,0,交通便利价钱合理
"位置:5.0,设施:4.0,服务:5.0,卫生:4.0",4.5,家庭亲子,2018年08月入住,商务双床房,0,酒店位置不错，交通很便利，门口公交车很多，吃饭的地方也很多，酒店价格高，性价比很差，被子整理的皱皱巴巴的，早餐一般。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年06月入住,商务大床房,0,经常安排的酒店，这次给个商务大床房，说实话，房间是大了许多，但总感觉空旷，没有小房间温馨。还有澡盆流水一地，实在没有淋雨方便。
"位置:3.0,设施:1.0,服务:3.0,卫生:1.0",2,家庭亲子,2018年08月入住,家庭房,0,房间特别味儿，整宿都熏的没睡好，楼下是夜总会，特别吵，住在19层听的很清楚，凌晨两点了还在唱，酒店设施陈旧的很
"位置:5.0,设施:4.0,服务:5.0,卫生:5.0",4.8,家庭亲子,2018年08月入住,双床房,0,酒店位置不错，稍微有老，还是挺干净的。也算是值得四星级，\n半夜到店，免费帮我们升级了商务房，必须给好评
"位置:4.0,设施:4.0,服务:4.0,卫生:4.0",4,家庭亲子,2018年08月入住,双床房,0,中规中矩的老四星酒店，价格不算贵。周边在以前可是中心城区，在现在觉得一般。酒店门口有201有轨电车，小孩很喜欢坐。
"位置:1.0,设施:1.0,服务:1.0,卫生:2.0",1.3,情侣出游,2018年07月入住,大床房,0,他么的快500一夜的酒店装修能差成这样也是绝了，而且房间不知道多小，携程推荐的酒店真的差，这趟旅行两个晚上住的酒店都差，心情真的不好
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年11月入住,大床房,0,#交通出行#\n#酒店环境#\n#房间服务#\n#早餐#\n#房间特色#\n#衣橱#\n#空调#\n#小惊喜#\n都还可以
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,朋友出游,2019年05月入住,双床房,0,环境可以，经济实用，地理位置好
"位置:5.0,设施:5.0,服务:3.0,卫生:5.0",4.5,独自旅行,2019年06月入住,精品大床房,0,早餐不知道，没吃，起不来，时间是早上6点半到9点，外卖不让上楼，前台也不给送，只能自己下楼取，对于我们这种年轻人感觉不太好，没有四星级的感觉，
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2019年05月入住,双床房,0,周围是闹市区，好像是酒吧一条街吧！
"位置:4.0,设施:3.0,服务:2.0,卫生:3.0",3,其它,2018年10月入住,家庭房,0,服务差，自己东西不干净，赖着顾客，我们怎么知道不是你们酒店漏洞而造成的
"位置:2.0,设施:1.0,服务:1.0,卫生:1.0",1.3,商务出差,2019年01月入住,精品大床房,0,入住酒店停水一晚，什么说法都没有，非常不满意
"位置:4.0,设施:4.0,服务:4.0,卫生:4.0",4,家庭亲子,2018年01月入住,双床房,0,交通便利 外面就有公交車 附近也都有小吃飯館，房間乾淨，住16樓窗戶外可以看到港邊，雖然有被前面大樓擋住視線，基本上還可以
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年11月入住,大床房,0,酒店位置还可以周边吃饭点很多步行去俄罗斯风情街也很近
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,朋友出游,2019年04月入住,大床房,0,位置好，交通方便，临近海边，很好的地方
"位置:5.0,设施:4.0,服务:4.0,卫生:4.0",4.3,家庭亲子,2018年04月入住,大床房,,除了房间有点小，其他都OK，没有像评论上说的那么差，住了两晚，周边交通美食逛街，景点都很方便。老式的有轨电车就在门口，个人感觉性价比还是不错的。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,朋友出游,2019年01月入住,双床房,0,出差定的酒店，地理位置和环境都非常好，很满意。早餐也不错，是个不错的选择。下次出游还会选择这里，很嗨
"位置:5.0,设施:4.0,服务:5.0,卫生:5.0",4.8,商务出差,2019年03月入住,双床房,0,早餐挺丰盛的，周边吃饭坐车也方便！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,朋友出游,2018年05月入住,双床房,0,酒店在大连市中心，整体设施不错，出游比较方便，门口车位不多，但知道是入住酒店的，酒店保安很快给你车位，态度非常好，值得一住。
"位置:4.0,设施:3.0,服务:4.0,卫生:3.0",3.5,商务出差,2018年07月入住,大床房,0,老酒店，设备旧了些。早餐种类还可以，大堂入住，退房手续还算快。周边饭店较多，吃饭很方便。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年04月入住,双床房,,四星酒店旅游淡季入住白菜价格，交通便利，离中山区法院很近，附近有家不二心包子可以品尝，该酒店本人多次入住足以说明其好坏。
"位置:4.0,设施:3.0,服务:4.0,卫生:4.0",3.8,商务出差,2018年08月入住,大床房,0,住过几次，夏天价格小贵，智能马桶盖算是特色，不过设备也老旧了。总体还行吧。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年10月入住,大床房,0,还不错 周边环境也挺好。离旅游景点都很近。老人在这边住很方便
"位置:2.0,设施:2.0,服务:2.0,卫生:2.0",2,商务出差,2018年08月入住,双床房,0,酒店太旧太破了，完全没有客房服务，打扫房间的大妈比客人还厉害，再也不会住
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,独自旅行,2018年06月入住,大床房,0,该酒店地处市中心地段 交通便利 客房干净舒适 早餐丰富多样 适合商务 旅行居住 下次有机会还住该酒店
"位置:5.0,设施:4.0,服务:5.0,卫生:5.0",4.8,家庭亲子,2018年09月入住,家庭房,0,总体服务还可以吧😊
"位置:3.0,设施:3.0,服务:3.0,卫生:3.0",3,商务出差,2018年03月入住,大床房,0,每次来大连几乎都住这里，现在不是旺季，价格比较亲民。房间比较安静，周围吃饭选择也比较多。来大连，肯定要品尝海鲜了，即使中石油老是爆炸。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年06月入住,大床房,0,我最喜欢的酒店！长期入住的！我的韩国朋友也是最喜欢的酒店！值得住一天品尝品尝这家非常舒适服务地道的酒店！绝了
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2019年04月入住,商务双床房,0,早餐丰富，适合家庭，免费停车
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,独自旅行,2018年02月入住,大床房,0,酒店的Wi-Fi信号很好，卫生间有电动冲洗马桶盖，卧室有空气净化器，酒店周围公交站点多，出行方便。性价比非常高。👍
"位置:5.0,设施:5.0,服务:5.0,卫生:4.0",4.8,情侣出游,2017年10月入住,双床房,,周边公交站有好几路，美食街近在咫尺，房间很宽敞，有沙发、冰箱，烧开水也很方便，很适合带小孩入住。唯一欠缺的是浴室的莲蓬头不是很好，其他都还不错。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,其它,2018年04月入住,精品大床房,0,酒店干净舒适，价格实惠，整体性价比不错的。周边交通也方便，可以在广场车站坐老式电车转一圈，特别惬意。
"位置:1.0,设施:1.0,服务:1.0,卫生:1.0",1,商务出差,2018年03月入住,大床房,0,很老的酒店，周边有酒吧和KTV，晚上声音很大，震耳欲聋，房间设施破旧，浴巾发黄，空调被管制，酒店认为你热才给你开，不是你认为热想开就有冷气，呵呵😄，忍了一晚上，退房逃走，无语😓
"位置:4.0,设施:4.0,服务:4.0,卫生:4.0",4,独自旅行,2018年04月入住,大床房,0,酒店位置不错，交通便利，门口的保安人员热情周到，会帮忙拿行李，前台的服务人员很有礼貌，房间很安静，住得比较舒服。
"位置:4.0,设施:4.0,服务:4.0,卫生:4.0",4,商务出差,2018年04月入住,大床房,0,酒店房间干净很喜欢住。酒店位置在市中心，出行很方便，附近有许多酒吧和餐厅，购物也很方便，总的来说住此酒店会是你的正确选择。
"位置:4.0,设施:3.0,服务:4.0,卫生:4.0",3.8,商务出差,2019年01月入住,商务大床房,0,不怎么样 没有良运的好 早饭极差
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,情侣出游,2018年10月入住,商务大床房,0,停车方便，地理位置超级好，周边餐饮娱乐场所非常多。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,情侣出游,2018年04月入住,精品大床房,0,很好，距离民主广场很近，房间干净整洁，主要是服务十分周到，一直送到房间，到房间还一顿介绍，很细心，很满意！前台小姐很热情！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2019年02月入住,大床房,0,早餐不咋滴了，请继续努力吧！
"位置:5.0,设施:4.0,服务:4.0,卫生:4.0",4.3,商务出差,2018年02月入住,大床房,0,一家老四星酒店，设施确实到了需要更新的时候了，不然真的只能靠价格来竞争了。好在酒店地理位置不错，周边交通餐饮都很方便。
"位置:5.0,设施:4.0,服务:5.0,卫生:4.0",4.5,朋友出游,2018年12月入住,大床房,0,早餐不好。环境和服务还可以。网络很差
"位置:4.0,设施:4.0,服务:4.0,卫生:4.0",4,商务出差,2019年03月入住,大床房,0,地段好，就是装修有点老了
"位置:5.0,设施:4.0,服务:4.0,卫生:3.0",4,商务出差,2018年05月入住,大床房,0,帮客户预订，还可以，周围方便，吃饭和车站都很近，离船厂也很近，环境也不错，酒店设施不清楚，大堂还可以。。。。
"位置:2.0,设施:2.0,服务:1.0,卫生:2.0",1.8,朋友出游,2018年07月入住,商务双床房,0,两枚结婚戒指在酒店失踪，没有任何解决方案或赔偿措施。极差！
"位置:3.0,设施:2.0,服务:3.0,卫生:1.0",2.3,其它,2017年10月入住,大床房,0,一进房间，厕所臭味太强烈了～通风出去溜达回来后任然臭的要死，实在受不了打电话给服务员，也没怎么解决到问题，内设装修等陈旧也就罢了，在厕所居然还有很多别人的烟灰～～这个酒店的卫生做到哪里去了？做到哪里去了？可以这么不干净？联想到床单，各种用品，真心每用一样，内心都膈应到不行！
"位置:4.0,设施:4.0,服务:3.0,卫生:4.0",3.8,商务出差,2019年04月入住,双床房,0,适合出差，设施有点老
"位置:5.0,设施:4.0,服务:5.0,卫生:5.0",4.8,朋友出游,2018年11月入住,大床房,0,市中心到哪里都方便，离火车站和机场都近
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2019年02月入住,双床房,0,位置方便，舒适干净，床窄了点
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,情侣出游,2017年12月入住,大床房,0,地理位置挨着极地酒吧，到火车站打车不贵，设施很新，服务特别好，免费升级了房间，下次还会入住
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年10月入住,精品大床房,0,地点繁华，屋内设施完好，干净整洁无异味，前台服务态度非常好，夜晚周边也很安静，一点不影响休息，下次去大连还是首选！
"位置:5.0,设施:4.0,服务:4.0,卫生:5.0",4.5,商务出差,2018年02月入住,商务双床房,0,第二次住了，感觉还可以！就是前台的业务能力有待提高，多次要求开发票也不搭理，最后还说我没有提供开票资料，那你不搭理我怎么给呢
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,代人预订,2018年01月入住,大床房,0,环境好，离市中心比较近，出行比较方便，有停车场。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,代人预订,2019年02月入住,大床房,0,早餐不错，位置很好，交通方便，周围很繁华，房间不是特别大，离大连火车站只有一公里多路程，打车几分钟就到了
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2019年02月入住,双床房,0,早餐不错，位置很好，交通方便，周围很繁华，房间不是特别大，离大连火车站只有一公里多路程，打车几分钟就到了
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2019年02月入住,双床房,0,早餐不错，位置很好，交通方便，周围很繁华，房间不是特别大，离大连火车站只有一公里多路程，打车几分钟就到了
"位置:4.0,设施:4.0,服务:4.0,卫生:5.0",4.3,家庭亲子,2018年04月入住,大床房,,房间味道比较大，酒店前台说提升房间档次，但是房间太热，窗户不能打开，这天气就得开空调
"位置:5.0,设施:3.0,服务:4.0,卫生:5.0",4.3,家庭亲子,2017年09月入住,大床房,0,酒店太老了。房间设备陈旧。\n所谓的写成空气清新房可能是因为新装修屋子比较味的缘故，才配备了空气净化器还有吊篮。\n早餐还可以，基本吃饱没有问题。没有现煮的混沌或者面条。但是菜品补充非常及时。\n前台服务还算不错。\n位置也好，周围餐饮娱乐齐全。\n
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2019年03月入住,精品大床房,0,早餐不错，位置很好，交通方便，步行十五到二十分钟到大连站，周边商城多，酒吧更多，吃住玩都很方便，人气很旺
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2019年03月入住,大床房,0,早餐不错，位置很好，交通方便，步行十五到二十分钟到大连站，周边商城多，酒吧更多，吃住玩都很方便，人气很旺
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,朋友出游,2019年03月入住,大床房,0,早餐不错，位置很好，交通方便，步行十五到二十分钟到大连站，周边商城多，酒吧更多，吃住玩都很方便，人气很旺
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2019年03月入住,大床房,0,早餐不错，位置很好，交通方便，步行十五到二十分钟到大连站，周边商城多，酒吧更多，吃住玩都很方便，人气很旺
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2019年03月入住,大床房,0,早餐不错，位置很好，交通方便，步行十五到二十分钟到大连站，周边商城多，酒吧更多，吃住玩都很方便，人气很旺
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2019年03月入住,大床房,0,早餐不错，位置很好，交通方便，步行十五到二十分钟到大连站，周边商城多，酒吧更多，吃住玩都很方便，人气很旺
